topic_words3,Keskerakond,Sotsiaaldemokraadid,difference
koolis kooli opilased,0.028169014084507,0.0940325497287522,-233.81555153707077
metsa metsade mets,0.0031298904538341,0.0614828209764918,-1864.376130198923
palgalohe soolist meeste,0.0140845070422535,0.0542495479204339,-285.17179023508123
alkoholi kange lahja,0.0203442879499217,0.0524412296564195,-157.76881346501654
untso missioonide liikmesusest,0.0031298904538341,0.023508137432188,-651.0849909584105
loomi loomade loomad,0.0172143974960876,0.0433996383363472,-152.11244451750835
vanemahuvitist vanemahuvitise vanemahuvitis,0.001564945226917,0.0198915009041591,-1171.0669077758134
oppelaenu sugava puudega,0.001564945226917,0.0180831826401446,-1055.5153707052825
kinnisasja maad maa,0.001564945226917,0.0162748643761302,-939.9638336347582
taanis saksamaal hollandis,0.0031298904538341,0.0144665461121157,-362.206148282099
reklaami reklaam alkoholireklaam,0.0046948356807511,0.0162748643761302,-246.6546112115787
missiooni missioonile missioon,0.001564945226917,0.0108499095840868,-593.3092224231721
joustumine joustuma joustada,0.0046948356807511,0.0144665461121157,-208.13743218806923
uliopilased uliopilastele uliopilaste,0.001564945226917,0.0090415913200723,-477.7576853526414
vagivalla naistevastase perevagivalla,0.001564945226917,0.0072332730560578,-362.2061482821105
abielu kooselu samasooliste,0.001564945226917,0.0072332730560578,-362.2061482821105
koolilouna koolitoidu koolitoit,0.001564945226917,0.0072332730560578,-362.2061482821105
arengufond arengufondi arengufondis,0.0031298904538341,0.0090415913200723,-188.87884267631145
elektri elektrit taastuvenergia,0.0031298904538341,0.0090415913200723,-188.87884267631145
psuhhiaatri alaealine psuhhiaatrilist,0.0031298904538341,0.0090415913200723,-188.87884267631145
kasvavad tuleval kasv,0.0031298904538341,0.0090415913200723,-188.87884267631145
arengukavad arengukavade pohialuste,0.0062597809076682,0.0126582278481012,-102.21518987341769
tulubaasi omavalitsustele omavalitsuste,0.001564945226917,0.0054249547920434,-246.6546112115861
pensioni pension sammas,0.001564945226917,0.0054249547920434,-246.6546112115861
piirilepingu piirileping piirilepingut,0.001564945226917,0.0054249547920434,-246.6546112115861
treenerite spordi sport,0.001564945226917,0.0054249547920434,-246.6546112115861
oigusriik oigusriigi oigusriigist,0.001564945226917,0.0054249547920434,-246.6546112115861
liiklussurmade liikluses hukkunute,0.001564945226917,0.0054249547920434,-246.6546112115861
lasteaia lasteaias lasteaiakoha,0.0046948356807511,0.0090415913200723,-92.58589511754302
virumaale virumaa toostusalade,0.0046948356807511,0.0090415913200723,-92.58589511754302
uuring uuringut uuringu,0.0062597809076682,0.0108499095840868,-73.3273056057875
huvigruppe huvigruppide kaasatud,0.0109546165884194,0.0162748643761302,-48.56626194781718
pollumeestele pollumehi pollumehed,0.001564945226917,0.0036166365280289,-131.10307414105523
tooandja tervisesse maksuvabalt,0.001564945226917,0.0036166365280289,-131.10307414105523
toovoimereformi toovoimega toovoimereform,0.001564945226917,0.0036166365280289,-131.10307414105523
kusimusena tahtsa tahtsusega,0.001564945226917,0.0036166365280289,-131.10307414105523
hambaravi hammaste hambad,0.001564945226917,0.0036166365280289,-131.10307414105523
hoiu pangad pankade,0.001564945226917,0.0036166365280289,-131.10307414105523
lae korgepalgaliste lagi,0.001564945226917,0.0036166365280289,-131.10307414105523
apteeke apteegid apteekide,0.001564945226917,0.0036166365280289,-131.10307414105523
ametiuhingute tooandjate keskliit,0.001564945226917,0.0036166365280289,-131.10307414105523
etv saateid pbk,0.0031298904538341,0.0054249547920434,-73.3273056057875
hooldekodus hoolduse hooldekodu,0.0046948356807511,0.0072332730560578,-54.068716094033554
salvestisi salvestised salvestiste,0.0046948356807511,0.0072332730560578,-54.068716094033554
eriarstide eriarstiabi eriarsti,0.0062597809076682,0.0090415913200723,-44.43942133815573
teadus teaduse arendustegevuse,0.0046948356807511,0.0054249547920434,-15.551537070526225
opositsiooni koalitsioonil opositsioonil,0.0046948356807511,0.0054249547920434,-15.551537070526225
pensionifondide pensionifondid fondid,0.0031298904538341,0.0036166365280289,-15.551537070523946
inimarengu aruanne aruandes,0.0031298904538341,0.0036166365280289,-15.551537070523946
iive sundimus iibe,0.0031298904538341,0.0036166365280289,-15.551537070523946
kaitseliit kaitseliidule kaitseliidu,0.0031298904538341,0.0036166365280289,-15.551537070523946
uhistranspordi uhistransport uhistransporti,0.0031298904538341,0.0036166365280289,-15.551537070523946
rahvaalgatuse rahvaalgatus rahvahaaletus,0.001564945226917,0.0018083182640144,-15.551537070524427
muugimaksu muugimaks paadimaksu,0.001564945226917,0.0018083182640144,-15.551537070524427
liitlaste ohutorje keskmaa,0.001564945226917,0.0018083182640144,-15.551537070524427
ajakirjandus ajakirjanduse ajakirjandust,0.001564945226917,0.0018083182640144,-15.551537070524427
volitust kaasuses jarvik,0.001564945226917,0.0018083182640144,-15.551537070524427
relva relvade relvaluba,0.001564945226917,0.0018083182640144,-15.551537070524427
ootuse oigusparase oiguskindluse,0.001564945226917,0.0018083182640144,-15.551537070524427
kandideerima ametikohale kandidaatide,0.001564945226917,0.0018083182640144,-15.551537070524427
erimargistatud kutust kutuse,0.001564945226917,0.0018083182640144,-15.551537070524427
annetus erjk annetuse,0.001564945226917,0.0018083182640144,-15.551537070524427
kantsler kantsleri riigisekretar,0.001564945226917,0.0018083182640144,-15.551537070524427
aituma infotundi jahimehed,0.001564945226917,0.0018083182640144,-15.551537070524427
korterid kortereid korterit,0.0062597809076682,0.0054249547920434,13.33634719710625
piima toorpiima toodangut,0.0062597809076682,0.0054249547920434,13.33634719710625
kutsehariduse kutseharidus kutsehariduses,0.0062597809076682,0.0054249547920434,13.33634719710625
palgatousu opetajate palgatous,0.0046948356807511,0.0036166365280289,22.96564195298322
kodakondsust kodakondsuse kodanikuks,0.0031298904538341,0.0018083182640144,42.224231464739624
kohanimenoukogu vonnu mulgi,0.0031298904538341,0.0018083182640144,42.224231464739624
maantee neljarealiseks ppp,0.0031298904538341,0.0018083182640144,42.224231464739624
koolituse koolitus koolitusele,0.0031298904538341,0.0018083182640144,42.224231464739624
oigusloome oigusloomes oiguspoliitika,0.0031298904538341,0.0018083182640144,42.224231464739624
samba sammas sambasse,0.0031298904538341,0.0018083182640144,42.224231464739624
terviseandmed isikuandmeid terviseandmeid,0.0031298904538341,0.0018083182640144,42.224231464739624
vaikesaarte saarte pusiasustusega,0.0031298904538341,0.0018083182640144,42.224231464739624
vaesuses suhtelises vaesuse,0.0031298904538341,0.0018083182640144,42.224231464739624
kaibemaksu kaibemaks kaibemaksumaara,0.0031298904538341,0.0018083182640144,42.224231464739624
korterelamute kortermajade kredexi,0.0031298904538341,0.0018083182640144,42.224231464739624
huvihariduse huvitegevuse huviharidus,0.0078247261345852,0.0054249547920434,30.669077757684555
lapsetoetust lapsetoetus lapsetoetuse,0.0078247261345852,0.0054249547920434,30.669077757684555
miili baasvorgu lairiba,0.0062597809076682,0.0036166365280289,42.224231464738025
direktiivi direktiiv ulevotmise,0.0062597809076682,0.0036166365280289,42.224231464738025
leping ratifitseerida lepinguga,0.0062597809076682,0.0036166365280289,42.224231464738025
pohiseadusega riigikohus oiguskantsler,0.0093896713615023,0.0054249547920434,42.22423146473751
riigireformi riigireformist riigireform,0.0140845070422535,0.0090415913200723,35.80470162748657
lahususe voimude lahusus,0.0046948356807511,0.0018083182640144,61.48282097649268
hoone rkas hoonet,0.0046948356807511,0.0018083182640144,61.48282097649268
valitsemisalade katteallikaks riigieelarves,0.0046948356807511,0.0018083182640144,61.48282097649268
aasia aasias saatkonna,0.0046948356807511,0.0018083182640144,61.48282097649268
tsernoboli represseeritud oigusvastaselt,0.0046948356807511,0.0018083182640144,61.48282097649268
noukogudesse ariuhingute noukogudes,0.0046948356807511,0.0018083182640144,61.48282097649268
kauguhendus avaksite ettekandjalt,0.0046948356807511,0.0018083182640144,61.48282097649268
korrata stenogrammist vabandan,0.0046948356807511,0.0018083182640144,61.48282097649268
valimiskomisjon proteste valimiskasti,0.0046948356807511,0.0018083182640144,61.48282097649268
objekti anu raua,0.0046948356807511,0.0018083182640144,61.48282097649268
prokuratuur prokuratuuri prokuror,0.0046948356807511,0.0018083182640144,61.48282097649268
slovakkia ungari portugal,0.0078247261345852,0.0036166365280289,53.779385171790125
valispoliitika valispoliitikas diplomaatia,0.0078247261345852,0.0036166365280289,53.779385171790125
otsevalimise presidenti presidendi,0.0062597809076682,0.0018083182640144,71.11211573236982
pensionitous pensionitousu pension,0.0062597809076682,0.0018083182640144,71.11211573236982
moisteid moiste moisted,0.0093896713615023,0.0036166365280289,61.48282097649202
soita jalakaija konniteel,0.0219092331768388,0.0126582278481012,42.22423146473807
opositsioonis koalitsiooni opositsiooni,0.0125195618153364,0.0054249547920434,56.66817359855313
rahvuse rahvust rahvusriik,0.0156494522691705,0.0072332730560578,53.77938517179043
kandidaadi kandidaati kandidaat,0.0078247261345852,0.0018083182640144,76.8896925858957
valimisliitude volikogusse volikokku,0.028169014084507,0.0162748643761302,42.224231464737706
valijate erakonda valijaid,0.0109546165884194,0.0036166365280289,66.9852751227076
kohtunike kohtususteem kohtuniku,0.0109546165884194,0.0036166365280289,66.9852751227076
krimmi agressiooni ukraina,0.0125195618153364,0.0036166365280289,71.11211573236902
eelarves riigieelarves reservist,0.0125195618153364,0.0036166365280289,71.11211573236902
maksuamet tolliamet tolliameti,0.0109546165884194,0.0018083182640144,83.49263756135426
tulumaksuvaba maksususteemi tulumaksu,0.0140845070422535,0.0036166365280289,74.32188065099477
teekasutustasu autode autod,0.0140845070422535,0.0036166365280289,74.32188065099477
karistuse karistus tingimisi,0.0172143974960876,0.0036166365280289,78.99062962354117
maavalitsuste maavalitsused maakonna,0.0203442879499217,0.0054249547920434,73.33426067603276
magustatud suhkrut joogi,0.0266040688575899,0.0090415913200723,66.01425380278695
haale valimispaeval valimiste,0.0266040688575899,0.0018083182640144,93.20285076055761
vallaga vald sauga,0.0312989045383411,0.0054249547920434,82.6672694394213
vagivallale vihakone ohutamine,0.0438184663536776,0.0108499095840868,75.23895634203048
rail trassi balticu,0.0375586854460093,0.0054249547920434,85.55605786618442
ulejaagis struktuurses struktuurse,0.0140845070422535,0.0,100.0
kohtla jarve johvi,0.0140845070422535,0.0,100.0
tapsustatakse ajakohastatakse nouete,0.0093896713615023,0.0,100.0
hanke hankija riigihangete,0.0078247261345852,0.0,100.0
riigiabi komisjonilt loa,0.0078247261345852,0.0,100.0
fie fuusilisest isikust,0.0062597809076682,0.0,100.0
talupidajate kaubanduskoja kaubanduskoda,0.0046948356807511,0.0,100.0
majandusaasta koondaruanne raamatupidamise,0.0046948356807511,0.0,100.0
tulubaasi tasandusfondi tulumaksuosa,0.0046948356807511,0.0,100.0
toonadalal istungid taiendaval,0.0046948356807511,0.0,100.0
lipu laevu kaubalaeva,0.0031298904538341,0.0,100.0
riigipalgaliste riigisektoris koondada,0.0031298904538341,0.0,100.0
seksuaalse vangistusega vaarkohtlemise,0.0031298904538341,0.0,100.0
omandireformi tagastatud omandireform,0.0031298904538341,0.0,100.0
katteallikas katteallikaid katteallikat,0.0031298904538341,0.0,100.0
pagulasi pagulased pagulaste,0.0031298904538341,0.0,100.0
muuseum muuseumi muuseumide,0.0031298904538341,0.0,100.0
matusetoetust matusetoetus matusetoetuse,0.0031298904538341,0.0,100.0
planeeringu keskkonnamoju keskkonnamojude,0.0031298904538341,0.0,100.0
borsile ipo enefit,0.0031298904538341,0.0,100.0
valismaale valjarande valjaranne,0.0031298904538341,0.0,100.0
kaitsekulud kaitsekulutused kaitsekulude,0.0031298904538341,0.0,100.0
id mobiil kaardi,0.001564945226917,0.0,100.0
kohtutaiturite kohtutaitur kohtutaituri,0.001564945226917,0.0,100.0
haaletamissedel haaletamiskasti sedeli,0.001564945226917,0.0,100.0
utah jordaania energia,0.001564945226917,0.0,100.0
valimisea valimisiga valimisoiguse,0.001564945226917,0.0,100.0
humni humn laulda,0.001564945226917,0.0,100.0
deklaratsiooni deklaratsioone deklaratsioonis,0.001564945226917,0.0,100.0
ugri rahvaste polisrahvaste,0.001564945226917,0.0,100.0
valdkonnad laekumisest fikseeritakse,0.001564945226917,0.0,100.0
tootuid tootute tootu,0.001564945226917,0.0,100.0
konkurss konkursi konkurssi,0.001564945226917,0.0,100.0
idapiiri piiririba valjaehitamine,0.001564945226917,0.0,100.0
jarviku jarvik maaeluministri,0.001564945226917,0.0,100.0
elatisraha elatisabi elatise,0.001564945226917,0.0,100.0
kaasne lisakulutusi riigieelarvele,0.001564945226917,0.0,100.0
aardla pria pealtnagija,0.001564945226917,0.0,100.0
rongi rongide rongid,0.001564945226917,0.0,100.0
estonian air airi,0.001564945226917,0.0,100.0
kodualuse maamaksu maamaksust,0.001564945226917,0.0,100.0
tervist tervis tervisega,0.001564945226917,0.0,100.0
teede teehoiuks teedele,0.001564945226917,0.0,100.0
kolledz kolledzi turi,0.001564945226917,0.0,100.0
riigikontrolor karis riigikontrolori,0.001564945226917,0.0,100.0
kandidaati kandidaat valituks,0.001564945226917,0.0,100.0
riigikontrolli auditi auditit,0.001564945226917,0.0,100.0
nord stream streami,0.001564945226917,0.0,100.0
muundatud geneetiliselt gmo,0.001564945226917,0.0,100.0
volakirjade keskpank volakirju,0.001564945226917,0.0,100.0
suuria euroopasse turgis,0.001564945226917,0.0,100.0
keeleoskust oskuse keeleoskuse,0.001564945226917,0.0,100.0
kirik kiriku maarja,0.001564945226917,0.0,100.0
louis freeh kremli,0.001564945226917,0.0,100.0
lipud lippude lipp,0.001564945226917,0.0,100.0
sigade katku katk,0.001564945226917,0.0,100.0
rahapesu terrorismi andmeburoo,0.001564945226917,0.0,100.0
korteriuhistu korteriomanike korteriuhistute,0.001564945226917,0.0,100.0
korruptsiooni korruptsioon korruptsiooniga,0.001564945226917,0.0,100.0
kala kalurid kalurite,0.001564945226917,0.0,100.0
teatri teater rahvusooper,0.001564945226917,0.0,100.0
veb fondi uurimiskomisjon,0.0,0.0,
varude varud varu,0.0,0.0,
ulikooliga kbfi instituudi,0.0,0.0,
vabatahtlike komandode paasteameti,0.0,0.0,
tootuli lepitaja ametiuhingute,0.0,0.0,
haiguspaevade haiguspaevi haiguspaeva,0.0,0.0,
inflatsiooni inflatsioon hinnatous,0.0,0.0,
teenuseid teenused teenust,0.0,0.0,
hansson ardo panga,0.0,0.0,
haalte kandidaatidele haaletamisest,0.0,0.0,
jalitustegevuse jalitustoimingu sideandmete,0.0,0.0,
mes maale maaelu,0.0,0.0,
teenistuse teenistuses avalikus,0.0,0.0,
tarbijakaitse amet ametile,0.0,0.0,
energiaagentuur agentuuri agentuur,0.0,0.0,
keskkonnaameti uhendamine uhendamise,0.0,0.0,
kinnitamise paevakorra paevakord,0.0,0.0,
kulukuse krediidi kiirlaenude,0.0,0.0,
liibanonis missioonil pikendamine,0.0,0.0,
lisaeelarve lisaeelarves lisaeelarvega,0.0,0.0,
oiglase virumaale ulemineku,0.0,0.0,
pensioniiga pensioniea eluiga,0.0,0.0,
piirikontrolli schengeni valispiiri,0.0,0.0,
piirivalve valvamise valvamine,0.0,0.0,
post posti omniva,0.0,0.0,
president ilves presidendi,0.0,0.0,
raamatukogu pimedate raamatukogude,0.0,0.0,
salastatud valisteabe riigisaladuse,0.0,0.0,
skais arendused infosusteemide,0.0,0.0,
sularaha kommertspangad pangad,0.0,0.0,
tantsupeo laulu traditsiooni,0.0,0.0,
est kavatsuste for,0.0,0.0,
operatsioonil sojalisel panustamisel,0.0,0.0036166365280289,-inf
ene ergma aplaus,0.0,0.0,
pealinnast tallinnast viljandisse,0.0,0.0036166365280289,-inf
hadaolukorda eriolukord eriolukorra,0.0,0.0018083182640144,-inf
jaatmeid liigiti prugi,0.0,0.0054249547920434,-inf
jahimehed jahimeeste jahti,0.0,0.0018083182640144,-inf
ts parvlaeva parvlaevad,0.0,0.0018083182640144,-inf
poolte kokkuleppel huvitise,0.0,0.0054249547920434,-inf
tootuna arvele ariuhingu,0.0,0.0018083182640144,-inf
tooandja tooandjal tootaja,0.0,0.0018083182640144,-inf
lng terminali gaasi,0.0,0.0036166365280289,-inf
puude raskusastme puuet,0.0,0.0072332730560578,-inf
riigipuha puhade tahtpaevade,0.0,0.0018083182640144,-inf
riigimetsa majandamise noukokku,0.0,0.0036166365280289,-inf
koneleja konsensuslikud repliigi,0.0,0.0018083182640144,-inf
riigiloivude riigiloivud riigiloivu,0.0,0.0018083182640144,-inf
laari laar kandidatuuri,0.0,0.0018083182640144,-inf
eripensioni valjateenitud staazi,0.0,0.0036166365280289,-inf
efsf esm kreekale,0.0,0.0,
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.0,0.0018083182640144,-inf
voidusamba vabadussoja uurimiskomisjon,0.0,0.0018083182640144,-inf
viirust vaktsineeritud viiruse,0.0,0.0018083182640144,-inf
elamisluba elamisloa viisa,0.0,0.0054249547920434,-inf
normitehnika mojude eeskiri,0.0,0.0018083182640144,-inf
eelarvele kulude riigieelarvele,0.0,0.0018083182640144,-inf
ooteala piiriuletuse piiripunkti,0.0,0.0018083182640144,-inf
abipolitseinik abipolitseiniku abipolitseinike,0.0,0.0018083182640144,-inf
muraste kase kompleksi,0.0,0.0018083182640144,-inf
ametipalkade riigiteenijate korgemate,0.0,0.0,
ammendumiseni kaheni pikendada,0.0,0.0,
annetused annetusi annetuste,0.0,0.0,
danske filiaali rahapesu,0.0,0.0,
domeenide domeeni interneti,0.0,0.0,
vee monopolide veeteenuse,0.0,0.0,
